issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
5890,Surprising,4,6,6,90,60,137,15,152,2,44514,0,30,0.0333333333,741.9
5890,Dormant,4,6,6,90,60,137,15,152,2,44514,0,30,0.0333333333,741.9
5890,Breakage,4,6,6,90,60,137,15,152,2,44514,0,30,0.0333333333,741.9
5899,Surprising,2,3,3,66,83,18,18,36,16,1046,0,0,0.2666666667,17.4333333333
5917,Surprising,1,1,1,21,14,2,2,4,0,68,0,0,0,1.1333333333
5917,Dormant,1,1,1,21,14,2,2,4,0,68,0,0,0,1.1333333333
5928,Surprising,1,1,1,33,16,1,0,1,12,833,0,0,0.2,13.8833333333
5950,Normal,2,3,4,60,32,22,13,35,13,959,0,0,0.2166666667,15.9833333333
5968,Normal,2,2,6,60,11,85,134,219,173,63610,0,44,2.8833333333,1060.1666666667
5987,Dormant,2,3,5,32,156,56,70,126,0,110,0,0,0,1.8333333333
5994,Dormant,1,2,2,21,11,103,1,104,64,3985,0,2,1.0666666667,66.4166666667
5994,Performance,1,2,2,21,11,103,1,104,64,3985,0,2,1.0666666667,66.4166666667
5999,Normal,1,1,2,31,41,33,8,41,86,5256,0,3,1.4333333333,87.6
6033,Normal,1,1,1,1,0,62,0,62,0,2830,0,1,0,47.1666666667
6045,Normal,1,1,1,30,65,12,13,25,0,52,0,0,0,0.8666666667
6059,Breakage,1,1,1,33,906,2,1,3,0,8,0,0,0,0.1333333333
6068,Performance,1,1,1,34,21,3,2,5,11,730,0,0,0.1833333333,12.1666666667
6068,Breakage,1,1,1,34,21,3,2,5,11,730,0,0,0.1833333333,12.1666666667
6084,Normal,1,4,4,33,233,173,2,175,46,17077,0,11,0.7666666667,284.6166666667
6089,Normal,2,3,5,28,18,145,6,151,17,11345,0,7,0.2833333333,189.0833333333
6097,Performance,1,1,1,34,86,7,1,8,154,9321,0,6,2.5666666667,155.35
6109,Normal,2,3,6,29,52,144,1,145,7,521,0,0,0.1166666667,8.6833333333
6123,Dormant,1,2,3,34,26,88,10,98,418,25131,0,17,6.9666666667,418.85
6129,Dormant,1,5,10,34,342,489,6,495,170,10241,0,7,2.8333333333,170.6833333333
6154,Surprising,2,3,4,31,68,150,7,157,240,14643,0,10,4,244.05
6154,Dormant,2,3,4,31,68,150,7,157,240,14643,0,10,4,244.05
6155,Surprising,1,2,3,31,55,80,5,85,0,1408,0,0,0,23.4666666667
6155,Dormant,1,2,3,31,55,80,5,85,0,1408,0,0,0,23.4666666667
6155,Performance,1,2,3,31,55,80,5,85,0,1408,0,0,0,23.4666666667
6168,Surprising,1,2,3,26,18,177,11,188,120,7215,0,5,2,120.25
6172,Surprising,1,2,2,34,88,71,11,82,0,61,0,0,0,1.0166666667
6173,Surprising,1,3,3,34,189,3,12,15,0,17,0,0,0,0.2833333333
6187,Surprising,1,1,1,39,42,8,0,8,3821,229298,2,159,63.6833333333,3821.6333333333
6218,Normal,2,3,5,66,33,204,9,213,156,9391,0,6,2.6,156.5166666667
6234,Dormant,1,5,8,34,73,299,288,587,1,55902,0,38,0.0166666667,931.7
6244,Breakage,2,2,2,34,131,59,7,66,0,46,0,0,0,0.7666666667
6252,Normal,1,2,2,34,11,5,3,8,1926,115573,1,80,32.1,1926.2166666667
6259,Performance,1,3,3,31,38,84,3,87,0,725,0,0,0,12.0833333333
6261,Breakage,2,2,2,34,1016,3,0,3,69,10551,0,7,1.15,175.85
6262,Normal,3,3,3,96,27,13,8,21,87,8839,0,6,1.45,147.3166666667
6267,Dormant,2,2,3,28,12,15,5,20,0,7456,0,5,0,124.2666666667
6271,Normal,3,5,5,102,9,50,2,52,22,4981,0,3,0.3666666667,83.0166666667
6274,Normal,1,1,1,31,8,2,0,2,18,4853,0,3,0.3,80.8833333333
6281,Breakage,1,1,1,31,5,3,1,4,11,4409,0,3,0.1833333333,73.4833333333
6283,Dormant,1,1,1,26,4,2,22,24,0,3289,0,2,0,54.8166666667
6300,Normal,1,2,3,34,46,94,0,94,17,1160,0,0,0.2833333333,19.3333333333
6302,Normal,1,4,7,31,90,109,66,175,85,5154,0,3,1.4166666667,85.9
6305,Normal,1,2,2,32,49,39,2,41,29,5877,0,4,0.4833333333,97.95
6313,Surprising,2,2,3,34,396,40,13,53,9,586,0,0,0.15,9.7666666667
6313,Dormant,2,2,3,34,396,40,13,53,9,586,0,0,0.15,9.7666666667
6313,Breakage,2,2,3,34,396,40,13,53,9,586,0,0,0.15,9.7666666667
6317,Surprising,3,5,5,87,47,48,13,61,1415,82502,0,57,23.5833333333,1375.0333333333
6341,Surprising,2,2,2,62,85,27,25,52,237,14260,0,9,3.95,237.6666666667
6341,Security,2,2,2,62,85,27,25,52,237,14260,0,9,3.95,237.6666666667
6341,Performance,2,2,2,62,85,27,25,52,237,14260,0,9,3.95,237.6666666667
6374,Surprising,1,2,4,34,129,172,20,192,3,207,0,0,0.05,3.45
6375,Surprising,2,2,2,43,53,51,13,64,4,286,0,0,0.0666666667,4.7666666667
6385,Surprising,1,1,1,31,33,10,4,14,40,4161,0,2,0.6666666667,69.35
6390,Surprising,2,2,2,35,76,73,7,80,164,9854,0,6,2.7333333333,164.2333333333
6413,Dormant,1,1,3,34,47,99,76,175,2,185,0,0,0.0333333333,3.0833333333
6432,Normal,1,1,1,34,21,5,1,6,31,1920,0,1,0.5166666667,32
6447,Breakage,2,6,7,40,221,394,80,474,1740,104475,1,72,29,1741.25
6461,Normal,1,1,2,28,63,29,17,46,848,50883,0,35,14.1333333333,848.05
6464,Performance,1,1,2,34,60,3,3,6,79,4800,0,3,1.3166666667,80
6473,Normal,1,1,1,34,4,25,23,48,48,2919,0,2,0.8,48.65
6504,Normal,1,1,1,34,5,3,1,4,17,1046,0,0,0.2833333333,17.4333333333
6514,Dormant,1,1,1,36,76,6,1,7,122,7349,0,5,2.0333333333,122.4833333333
6537,Normal,2,3,3,68,103,101,4,105,0,38,0,0,0,0.6333333333
6563,Normal,1,1,2,38,14,36,7,43,86,5203,0,3,1.4333333333,86.7166666667
6571,Surprising,1,1,1,30,11,1,1,2,78,4713,0,3,1.3,78.55
6585,Surprising,1,1,1,37,127,10,1,11,0,56,0,0,0,0.9333333333
6585,Dormant,1,1,1,37,127,10,1,11,0,56,0,0,0,0.9333333333
6585,Performance,1,1,1,37,127,10,1,11,0,56,0,0,0,0.9333333333
6586,Surprising,1,1,1,40,64,14,6,20,580,34812,0,24,9.6666666667,580.2
6586,Dormant,1,1,1,40,64,14,6,20,580,34812,0,24,9.6666666667,580.2
6593,Surprising,1,3,3,34,55,36,13,49,548,32894,0,22,9.1333333333,548.2333333333
6595,Surprising,1,2,8,34,7,556,557,1113,10,679,0,0,0.1666666667,11.3166666667
6602,Surprising,1,1,1,37,128,3,1,4,88,8392,0,5,1.4666666667,139.8666666667
6641,Normal,1,1,1,31,1,4,7,11,6,394,0,0,0.1,6.5666666667
6683,Normal,1,3,5,34,15,295,19,314,18,5505,0,3,0.3,91.75
6687,Normal,1,2,2,39,80,114,31,145,45,2724,0,1,0.75,45.4
6690,Dormant,1,4,4,39,11,47,46,93,130,23878,0,16,2.1666666667,397.9666666667
6690,Performance,1,4,4,39,11,47,46,93,130,23878,0,16,2.1666666667,397.9666666667
6691,Normal,1,1,1,40,34,1,1,2,0,78,0,0,0,1.3
6695,Dormant,1,1,1,39,35,9,7,16,28,1739,0,1,0.4666666667,28.9833333333
6700,Normal,1,1,1,39,50,24,6,30,1,108,0,0,0.0166666667,1.8
6709,Normal,1,3,5,38,10,25,23,48,0,5,0,0,0,0.0833333333
6714,Normal,1,1,1,42,369,1,0,1,23,1529,0,1,0.3833333333,25.4833333333
6726,Surprising,1,1,1,34,2,1,0,1,23,2578,0,1,0.3833333333,42.9666666667
6727,Surprising,1,1,1,39,2,6,1,7,3,3000,0,2,0.05,50
6727,Performance,1,1,1,39,2,6,1,7,3,3000,0,2,0.05,50
6752,Surprising,2,2,3,40,192,167,8,175,31,755,0,0,0.5166666667,12.5833333333
6757,Surprising,1,1,2,39,16,6,1,7,10,909,0,0,0.1666666667,15.15
6758,Surprising,1,1,1,39,12,3,1,4,0,43,0,0,0,0.7166666667
6762,Surprising,1,1,1,34,68,1,3,4,0,17,0,0,0,0.2833333333
6762,Breakage,1,1,1,34,68,1,3,4,0,17,0,0,0,0.2833333333
6767,Normal,1,1,1,39,6,4,2,6,302,31327,0,21,5.0333333333,522.1166666667
