issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
887,Dormant,1,1,1,14,4,18,0,18,42,2537,0,1,0.7,42.2833333333
895,Surprising,2,2,3,28,45,55,50,105,27,7759,0,5,0.45,129.3166666667
903,Breakage,1,1,1,14,26,14,2,16,15,927,0,0,0.25,15.45
909,Normal,1,1,1,14,9,2,2,4,35,2121,0,1,0.5833333333,35.35
914,Surprising,1,1,1,14,12,17,1,18,12,747,0,0,0.2,12.45
916,Surprising,2,9,17,30,114,17,17,34,1023,61347,0,42,17.05,1022.45
925,Surprising,1,1,1,14,15,18,2,20,289,17400,0,12,4.8166666667,290
932,Surprising,2,3,5,17,37,200,7,207,4807,288445,3,200,80.1166666667,4807.4166666667
946,Normal,1,1,1,14,28,36,22,58,167,10068,0,6,2.7833333333,167.8
954,Dormant,1,1,1,14,25,10,1,11,0,0,0,0,0,0
960,Normal,1,1,1,14,1,1,1,2,189,11403,0,7,3.15,190.05
977,Normal,1,1,3,14,12,2,3,5,229,13768,0,9,3.8166666667,229.4666666667
991,Normal,1,1,1,15,21,12,12,24,1060,63600,0,44,17.6666666667,1060
1007,Normal,1,1,1,14,16,1,1,2,5,357,0,0,0.0833333333,5.95
1037,Normal,1,1,1,14,13,2,2,4,238,14316,0,9,3.9666666667,238.6
1040,Normal,1,1,1,14,19,1,0,1,726,43620,0,30,12.1,727
1046,Normal,1,2,2,14,51,246,203,449,0,8,0,0,0,0.1333333333
1118,Normal,1,1,1,14,36,8,0,8,5,2570,0,1,0.0833333333,42.8333333333
1120,Surprising,2,2,2,34,13,144,160,304,7740,464430,5,322,129,7740.5
1131,Surprising,1,1,1,16,14,2,1,3,213,12853,0,8,3.55,214.2166666667
1135,Normal,1,1,1,14,37,1,1,2,25,1585,0,1,0.4166666667,26.4166666667
1148,Surprising,1,1,1,15,17,6,7,13,17,1143,0,0,0.2833333333,19.05
1148,Dormant,1,1,1,15,17,6,7,13,17,1143,0,0,0.2833333333,19.05
1176,Surprising,1,1,1,16,17,8,11,19,56,0,0,0,0.9333333333,0
1186,Surprising,6,6,6,89,236,622,575,1197,286,1865,0,1,4.7666666667,31.0833333333
1186,Performance,6,6,6,89,236,622,575,1197,286,1865,0,1,4.7666666667,31.0833333333
1198,Normal,1,2,3,15,18,111,14,125,0,0,0,0,0,0
1199,Normal,1,6,11,15,91,57,26,83,0,34,0,0,0,0.5666666667
1229,Normal,1,1,1,15,8,8,8,16,23,1456,0,1,0.3833333333,24.2666666667
1230,Security,1,1,1,15,4,42,38,80,19,1231,0,0,0.3166666667,20.5166666667
1239,Normal,2,2,3,32,29,101,33,134,2550,62345,1,43,42.5,1039.0833333333
1264,Normal,1,1,1,15,19,2,0,2,8,588,0,0,0.1333333333,9.8
1270,Normal,1,1,1,15,6,9,6,15,114,6944,0,4,1.9,115.7333333333
1271,Normal,1,1,1,15,8,16,14,30,128,7794,0,5,2.1333333333,129.9
1291,Normal,1,2,4,17,36,163,2,165,1945,116755,1,81,32.4166666667,1945.9166666667
1305,Performance,2,2,2,15,16,19,2,21,1011,60764,0,42,16.85,1012.7333333333
1314,Normal,1,1,1,14,28,9,7,16,1,472196,0,327,0.0166666667,7869.9333333333
1321,Normal,1,1,1,15,15,188,189,377,107,6537,0,4,1.7833333333,108.95
1323,Surprising,1,1,1,15,17,8,0,8,6,438,0,0,0.1,7.3
1332,Performance,1,1,1,15,9,9,12,21,1050,62999,0,43,17.5,1049.9833333333
1343,Normal,1,1,1,15,23,24,24,48,72,313014,0,217,1.2,5216.9
1350,Surprising,1,1,1,14,9,47,43,90,954,57278,0,39,15.9,954.6333333333
1350,Dormant,1,1,1,14,9,47,43,90,954,57278,0,39,15.9,954.6333333333
1361,Breakage,2,2,2,31,34,6,2,8,461,25750,0,17,7.6833333333,429.1666666667
1365,Surprising,3,5,5,45,82,78,62,140,182,23528,0,16,3.0333333333,392.1333333333
